url,title,timestamp,subtraction
https://www.google.com/search?q=%E6%A9%8B%E6%9C%AC%E3%80%80%E5%A4%A9%E6%B0%97&sca_esv=ac280b94449c27e4&hl=ja&source=hp&ei=DQ-NZpTlNJK8vr0PruKlgAk&oq=%E6%A9%8B%E6%9C%AC%E3%80%80%E5%A4%A9%E6%B0%97&gs_lp=EhFtb2JpbGUtZ3dzLXdpei1ocCIP5qmL5pys44CA5aSp5rCXMgoQABiABBhGGIACMggQABiABBjJAzIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABEjvflDjZli6e3AEeACQAQOYAY4DoAG5DKoBBzQuNy4wLjG4AQPIAQD4AQGYAg2gAoAIqAIPwgIQEAAYAxjlAhjqAhiMAxiPAcICBxAAGIAEGATCAggQABiABBixA8ICEBAAGIAEGLEDGIMBGAQYigXCAg0QABiABBixAxiDARgEwgIKEAAYgAQYsQMYBMICDhAAGIAEGLEDGIMBGIoFwgIMEAAYgAQYBBhGGIACwgIKEAAYgAQYBBjJA5gDB5IHAzYuN6AH1js&sclient=mobile-gws-wiz-hp,橋本　天気 - Google 検索,2024-07-15 06:21:23.486000+00:00,1254.731
https://www.navitime.co.jp/transfer/searchlist?orvStationName=%E6%A9%8B%E6%9C%AC%EF%BC%88%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%EF%BC%89&orvStationCode=00001774&thr1StationName=&thr1StationCode=&thr2StationName=&thr2StationCode=&thr3StationName=&thr3StationCode=&dnvStationName=%E6%A8%AA%E6%B5%9C&dnvStationCode=00000838&day=15&hour=17&minute=6&year=2024&month=07&basis=0&from=research_title&freePass=0&sort=0&wspeed=100&airplane=1&sprexprs=1&utrexprs=1&mtrplbus=1&intercitybus=1&ferry=1&othexprs=1,橋本（神奈川県）から横浜までの乗換案内 - NAVITIME,2024-07-15 06:21:21.125000+00:00,-2.361
https://www.navitime.co.jp/transfer/searchlist?orvStationName=%E6%A9%8B%E6%9C%AC%EF%BC%88%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%EF%BC%89&orvStationCode=00001774&thr1StationName=&thr1StationCode=&thr2StationName=&thr2StationCode=&thr3StationName=&thr3StationCode=&dnvStationName=%E6%A8%AA%E6%B5%9C&dnvStationCode=00000838&day=15&hour=17&minute=6&year=2024&month=07&basis=0&from=research_title&freePass=0&sort=0&wspeed=100&airplane=1&sprexprs=1&utrexprs=1&mtrplbus=1&intercitybus=1&ferry=1&othexprs=1,橋本（神奈川県）から横浜までの乗換案内 - NAVITIME,2024-07-15 06:21:21.125000+00:00,0.0
https://www.navitime.co.jp/transfer/searchlist?orvStationName=%E6%A8%AA%E6%B5%9C&orvStationCode=00000838&thr1StationName=&thr1StationCode=&thr2StationName=&thr2StationCode=&thr3StationName=&thr3StationCode=&dnvStationName=%E6%A9%8B%E6%9C%AC%EF%BC%88%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%EF%BC%89&dnvStationCode=00001774&day=15&hour=18&minute=16&year=2024&month=07&basis=1&from=research_title&freePass=0&sort=0&wspeed=100&airplane=1&sprexprs=1&utrexprs=1&mtrplbus=1&intercitybus=1&ferry=1&othexprs=1,横浜から橋本（神奈川県）までの乗換案内 - NAVITIME,2024-07-15 09:16:45.953000+00:00,10524.828
https://www.navitime.co.jp/transfer/searchlist?orvStationName=%E6%A9%8B%E6%9C%AC%EF%BC%88%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%EF%BC%89&orvStationCode=00001774&thr1StationName=&thr1StationCode=&thr2StationName=&thr2StationCode=&thr3StationName=&thr3StationCode=&dnvStationName=%E6%A8%AA%E6%B5%9C&dnvStationCode=00000838&day=15&hour=17&minute=6&year=2024&month=07&basis=0&from=research_title&freePass=0&sort=0&wspeed=100&airplane=1&sprexprs=1&utrexprs=1&mtrplbus=1&intercitybus=1&ferry=1&othexprs=1,橋本（神奈川県）から横浜までの乗換案内 - NAVITIME,2024-07-15 09:16:28.170000+00:00,-17.783
https://www.navitime.co.jp/transfer/?orvStationCode=00001774&orvStationName=%E6%A9%8B%E6%9C%AC%EF%BC%88%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%EF%BC%89&dnvStationCode=00000838&dnvStationName=%E6%A8%AA%E6%B5%9C&thrStationCode1=&thrStationName1=&thrStationCode2=&thrStationName2=&thrStationCode3=&thrStationName3=&year=2024&month=07&day=15&hour=17&minute=6&basis=0&sort=0&wspeed=100&airplane=1&sprexprs=1&utrexprs=1&othexprs=1&mtrplbus=1&ferry=1&intercitybus=1&accidentRailCode=&accidentRailName=&freePass=0&from=research_title,乗換案内 - NAVITIME,2024-07-15 09:16:35.229000+00:00,7.059
https://ccbt.rekibun.or.jp/events/civic-canvas01,【参加者募集中】CCBT×Shibuya Sakura Stage「CIVIC CANVAS Vo…,2024-07-15 09:16:23.705000+00:00,-11.524
https://ccbt.rekibun.or.jp/events/civic-canvas01,【参加者募集中】CCBT×Shibuya Sakura Stage「CIVIC CANVAS Vo…,2024-07-15 09:16:23.705000+00:00,0.0
https://tub.tamabi.ac.jp/news/4321/,TUB showing 2023 入賞者決定 - Tama Art University Bure…,2024-07-15 07:20:22.740000+00:00,-6960.965
https://tub.tamabi.ac.jp/exhibitions/4306/,Archive｜TUB showing 2023 - Tama Art University Bu…,2024-07-15 07:19:56.964000+00:00,-25.776
